date,ticker,open,close,change_pct,volume
2023-12-26,BETS,5.3,11.0,107.54716981132076,2424446
2023-12-21,LTRY,1.25,3.67,193.6,12139145
2023-12-21,ZVZZT,12.1,41.06,239.33884297520663,108216
2023-12-20,POL,2.24,7.61,239.73214285714283,131247321
2023-12-18,ZJYL,1.45,5.0935,251.2758620689655,15677300
2023-12-15,ZVZZT,17.99,39.66,120.45580878265703,176641
2023-12-14,ALRN,2.52,5.37,113.09523809523809,2531377
2023-12-12,ZVZZT,12.11,31.92,163.58381502890177,90812
2023-12-06,MLGO,24780.0,57480.0,131.96125907990316,13186
2023-12-01,GSIW,4.45,10.2,129.2134831460674,5061648
2023-11-30,IXHL,3.9,7.99,104.87179487179488,534253
2023-11-30,AMPE,2.81,5.76,104.98220640569393,19441916
2023-11-29,CYTO,4.206,12.89,206.46695197337138,6945977
2023-11-29,PACI,13.95,32.01,129.46236559139786,173479
2023-11-29,VVOS,11.93,41.0,243.67141659681474,46841754
2023-11-28,ZVZZT,12.18,59.36,387.35632183908046,33419
2023-11-27,ZVZZT,33.9,126.0,271.6814159292035,54826
2023-11-22,IMPL,0.3356,0.779,132.12157330154946,27136102
2023-11-16,SGD,9.142,57.714,531.3060599431197,791841
2023-11-16,ATGL,12.99,29.83,129.63818321785988,2722739
2023-11-16,ZVZZT,26.0,186.84,618.6153846153846,400708
2023-11-08,ZVZZT,31.41,127191.8,404840.464820121,186697
2023-11-06,ZVZZT,41.0,92.5,125.60975609756098,250088
2023-11-06,LIFW,80.0,241.25,201.5625,2561901
2023-11-01,ZVZZT,12.13,26.75,120.52761747732892,300254
2023-10-26,FRBNU,12.44,25.07,101.52733118971062,38395
2023-10-23,AIRE,23.01,406.67,1667.362016514559,32239
2023-10-18,FBYDP,8.0066,19.0,137.30422401518746,155386
2023-10-17,NKTX,1.47,3.14,113.60544217687077,90761010
2023-10-16,ZVZZT,90.0,295.1,227.88888888888889,504225
2023-10-13,ZVZZT,23.12,100.0,332.5259515570934,308491
2023-10-11,MTNB,13.505,32.05,137.319511292114,7412926
2023-10-11,TPST,27.69,127.01,358.6854460093897,13309995
2023-10-11,ZVZZT,100.16,443.39,342.68170926517575,509114
2023-10-09,ZVZZT,23.0,65.22,183.56521739130434,88712
2023-10-09,HUBC,30.0,67.05,123.49999999999999,2847357
2023-10-05,ZVZZT,24.85,50.58,103.54124748490945,141717
2023-10-05,MSS,4.0,8.96,124.00000000000003,9312935
2023-09-27,ZVZZT,46.13,99.71,116.15001083893341,482497
2023-09-26,ZVZZT,25.06,51.26,104.54908220271348,221244
2023-09-22,ZVZZT,14.4,28.81,100.06944444444443,406947
2023-09-20,ZVZZT,24.86,259.54,944.0064360418344,360384
2023-09-19,BRDS,0.685,1.43,108.7591240875912,22098372
2023-09-19,ZVZZT,24.77,75.93,206.54016955995158,261718
2023-09-18,CCG,11.47,75.0,553.8796861377507,518121
2023-09-18,DTOC,10.7533,29.0,169.68465494313375,614457
2023-09-18,ZVZZT,39.9,592.02,1383.7593984962407,218115
2023-09-18,CCGWW,0.09,0.5499,511.0000000000001,2180386
2023-09-15,ZVZZT,12.12,39.92,229.37293729372942,209001
2023-09-14,ZVZZT,24.79,717.09,2792.658329971763,292495
2023-09-13,ZVZZT,34.28,393.97,1049.2707117852976,213476
2023-09-12,ZVZZT,14.89,34.28,130.2216252518469,381784
2023-09-08,ZVZZT,12.11,30.85,154.74814203137905,273898
2023-09-05,VERB,234.0,640.0,173.5042735042735,525675
2023-09-01,UPTDU,10.21,22.51,120.47012732615083,54643
2023-09-01,UPTD,8.37,21.25,153.8829151732378,4095156
2023-08-31,ADTX,10949700.0,62150000.0,467.5954592363262,1
2023-08-29,ICCT,40.0,112.8,181.99999999999997,2234560
2023-08-24,ELIQ,1.48,2.99,102.02702702702705,46524293
2023-08-23,ZVZZT,11.2,25.35,126.33928571428574,304727
2023-08-22,ZVZZT,12.12,30.07,148.10231023102313,196889
2023-08-18,ZVZZT,40.0,221.44,453.59999999999997,215517
2023-08-17,ZVZZT,28.87,153.59,432.0055420852095,223690
2023-08-16,ZVZZT,12.12,32.01,164.10891089108912,111305
2023-08-15,SPGC,1320.0,8691.0,558.4090909090909,27150
2023-08-09,ZVZZT,18.0,59.2,228.8888888888889,219134
2023-08-08,BRSH,3.1078,7.7,147.7636913572302,10510952
2023-08-07,ZVZZT,25.6,67.03,161.83593749999997,177425
2023-08-03,ZVZZT,18.03,69.77,286.9661674986134,215511
2023-08-01,ADMP,1.53,3.99,160.7843137254902,20503168
2023-08-01,YELL,1.72,3.9,126.74418604651162,221766627
2023-07-31,ZVZZT,24.07,73.63,205.89945990859988,177172
2023-07-31,YELL,0.82,1.76,114.63414634146343,150492904
2023-07-31,SNMP,0.52,7.65,1371.1538461538464,2050288
2023-07-28,AURC,20.22,44.05,117.85361028684471,3091901
2023-07-27,GBNH,0.2454,0.495,101.7114914425428,28629374
2023-07-26,MNK,0.4738,1.26,165.93499366821445,53088528
2023-07-25,AURC,14.9,33.53,125.03355704697987,8607867
2023-07-17,ZVZZT,12.13,29.28,141.38499587798842,62948
2023-07-14,ZVZZT,31.79,100.0,214.56432840515888,324908
2023-07-13,EDTXU,19.21,39.0,103.0192608016658,18349
2023-07-13,EDTX,14.26,43.23,203.15568022440394,2212201
2023-07-12,ZVZZT,12.05,25.01,107.55186721991701,192532
2023-07-11,PRFX,99.36,396.0,298.5507246376811,457246
2023-07-10,ZVZZT,12.1,27.17,124.54545454545456,181306
2023-07-07,TDW.WS.A,0.7383,2.67,261.6416091019911,222551
2023-07-03,ZVZZT,13.46,32.37,140.49034175334322,106243
2023-07-03,VINE,0.23,0.58,152.17391304347825,121003803
2023-06-28,ZVZZT,25.02,62.89,151.35891286970426,85411
2023-06-21,ZVZZT,20.62,110.54,436.08147429679923,787077
2023-06-14,DATS,4.013,8.201,104.3608273112385,396754
2023-06-09,AHI,2.4944,8.72,249.5830660679923,32702618
2023-06-06,ZVZZT,12.1,88.84,634.214876033058,306592
2023-05-31,SDA,18.61,43.05,131.32724341751745,6716367
2023-05-26,VSTM,6.0528,12.12,100.2379064234734,7006346
2023-05-25,ZVZZT,11.88,41.03,245.37037037037032,174220
2023-05-24,QSG,9.0,19.0,111.11111111111111,1169898
2023-05-24,MEOA,12.42,26.54,113.68760064412238,1250518
2023-05-24,MEOAU,12.45,31.34,151.7269076305221,17545
2023-05-22,QBTS,0.504,1.02,102.38095238095238,46978925
2023-05-19,MNK,1.64,6.3,284.1463414634147,75853237
2023-05-18,ZVZZT,23.0,59.52,158.7826086956522,439980
2023-05-16,XELA,2.95,6.28,112.88135593220339,54838888
2023-05-15,ELOX,3.54,10.9,207.909604519774,10886255
2023-05-12,GSIT,1.74,5.09,192.5287356321839,104612025
2023-05-09,ZVZZT,15.5,683.61,4310.387096774193,195323
2023-05-09,SFWL,4.39,8.8,100.45558086560366,19633059
2023-05-08,OMH,63.1,259.8,311.7274167987322,128645
2023-05-08,TRVN,19.4225,77.75,300.3089200669327,4433277
2023-05-03,ZVZZT,18.33,103.29,463.50245499181676,470848
2023-05-02,ASNS,29.3,65.1,122.18430034129693,227126
2023-05-02,VCIG,77322.0,500094.0,546.768060836502,104
2023-05-02,MINM,2.0,4.9,145.00000000000003,25326270
2023-05-01,UTME,0.714,2.2,208.12324929971996,9397200
2023-05-01,BAOS,4.45,16.0,259.5505617977528,2179848
2023-05-01,TANH,82.4,172.4,109.22330097087378,126807
2023-05-01,GDC,4.0,31.0,675.0,12364205
2023-05-01,LEJU,1.75,3.56,103.42857142857143,5764706
2023-04-28,HUDI,3.465,13.18,280.3751803751804,52493096
2023-04-27,TOP,7.17,20.0,178.94002789400278,34109568
2023-04-21,SFR,0.4999,1.5,200.0600120024005,12296856
2023-04-20,UCAR,810.0,4318.0,433.0864197530865,35191
2023-04-17,BLCM,0.281,0.57,102.84697508896794,50313257
2023-04-14,ZVZZT,12.1,25.025,106.81818181818181,369930
2023-04-14,CNSP,21000.0,70500.0,235.71428571428572,1669
2023-04-14,PTPI,45.5,114.75,152.1978021978022,3087968
2023-04-13,CXAI,2.75,7.13,159.27272727272728,163777432
2023-04-13,INPX,32.0,72.0,125.0,634726
2023-04-12,IDAI,28.65,57.3,100.0,215133
2023-04-10,GCTK,9300.0,19200.0,106.4516129032258,13018
2023-04-06,GCTK,2329.8,7140.0,206.4640741694566,4712
2023-04-05,JWEL,2.88,6.704,132.77777777777777,5724488
2023-04-03,GFAI,8.21,19.22,134.10475030450667,38079778
2023-04-03,NOGN,2.73,6.51,138.46153846153845,10208856
2023-04-03,MWG,3.05,8.87,190.8196721311475,4401191
2023-03-22,ZURA,7.16,30.0,318.99441340782124,4237373
2023-03-17,LOCL,4.55,9.62,111.42857142857142,123043
2023-03-16,CRBP,2.83,5.75,103.18021201413427,8088386
2023-03-14,AMBI,5.37,12.25,128.11918063314712,6529182
2023-03-13,WAL,12.89,26.12,102.63770364623738,60549852
2023-03-06,SFR,1.21,3.06,152.89256198347107,9700059
2023-03-01,ZVZZT,24.99,88.69,254.90196078431376,280286
2023-03-01,HPX.U,10.5,25.8,145.71428571428572,33386
2023-03-01,HPX,9.9422,27.07,172.27374223008994,1431196
2023-02-28,LHDX,0.45,0.93,106.66666666666667,228479141
2023-02-28,LION,7.05,14.6,107.0921985815603,739802
2023-02-24,ZVZZT,11.5,25.0,117.3913043478261,188703
2023-02-22,LUNR,37.95,81.99,116.0474308300395,4151799
2023-02-16,LUNR,15.32,44.77,192.2323759791123,3590823
2023-02-09,HPCO,13.5,44.0,225.9259259259259,13491378
2023-02-07,LIXT,8.0,18.9,136.24999999999997,5020746
2023-02-02,VINO,130.0,540.0,315.38461538461536,398424
2023-02-01,GSUN,14.9,34.3,130.2013422818792,4816613
2023-01-31,MSGM,7.42,21.4,188.4097035040431,50154391
2023-01-31,MGAM,0.988,2.58,161.1336032388664,76174494
2023-01-30,HSCS,115.0,235.0,104.34782608695652,773578
2023-01-19,GNS,8.5,20.9,145.88235294117646,26965961
2023-01-11,AMV,2.67,10.08,277.5280898876405,40935557
2023-01-10,PRTY,0.2144,0.4515,110.58768656716418,157894650
2023-01-10,BIOR,24.1,54.0,124.06639004149376,5563016
2023-01-06,MLEC,43.6,192.5,341.5137614678899,295412
2023-01-03,LHDX,0.141,0.6,325.531914893617,196580180
2022-12-19,AXLA,5.375,10.75,100.0,1263005
2022-12-16,NH,1.72,5.7,231.39534883720933,2975977
2022-12-16,COSM,3.85,23.01,497.6623376623377,120031658
2022-12-14,ICVX,4.25,8.92,109.88235294117648,5372488
2022-12-12,LSPR,10.0,22.5,125.0,122046
2022-12-12,HCTI,423.3,881.46,108.23529411764706,34230
2022-12-09,HTGM,3.0,6.48,116.00000000000001,3786482
2022-12-09,AMAM,1.17,4.54,288.0341880341881,123794140
2022-12-08,PHVS,4.19,11.46,173.50835322195704,80834076
2022-12-06,WBEV,0.12,0.3499,191.58333333333331,4277802
2022-11-28,NAOV,594.0,1392.38,134.40740740740742,13674
2022-11-18,GRND,16.9,36.5,115.97633136094676,2716758
2022-11-17,SATX,25.21,51.7,105.0773502578342,1950935
2022-11-15,SATX,14.15,31.8,124.73498233215545,1606949
2022-11-04,HUDI,79.98,180.0,125.05626406601648,1214971
2022-11-03,HUDI,35.22,105.72,200.17035775127766,2705504
2022-10-27,SLNA,9.75,40.9,319.48717948717945,735859
2022-10-26,EPIX,2.05,4.82,135.12195121951223,118153984
2022-10-19,AMPX.WS,0.25,0.5001,100.03999999999999,1222926
2022-10-12,PT,0.35,0.9058,158.80000000000004,8918838
2022-10-03,OBLG,84.0,240.0,185.71428571428572,39086
2022-09-27,AMV,30.11,82.12,172.73331119229493,49180
2022-09-22,ATXI,241.875,495.0,104.65116279069768,43372
2022-09-20,SOBR,1012.0,3333.0,229.34782608695653,20316
2022-09-14,HKD,46.01,189.42,311.6931101934362,1609383
2022-09-06,SHPH,2432.0,5700.0,134.375,91217
2022-08-31,ATXG,270.0,6565.4,2331.6296296296296,51610
2022-08-29,AVCT,2.505,5.625,124.55089820359282,23343671
2022-08-17,BWV,3.5,7.64,118.28571428571428,154074081
2022-08-15,LTRPB,26.9,56.28,109.2193308550186,651336
2022-08-11,TGL,468300.0,1247400.0,166.3677130044843,352
2022-08-10,NVTA,2.56,8.63,237.109375,232221402
2022-08-03,QNRX,1818.6,8316.0,357.27482678983836,69473
2022-08-03,KSPN,2.48,6.2,150.0,58879651
2022-08-03,ENVB,1170.0,2358.0,101.53846153846153,33936
2022-08-02,APDN,1330.0,2800.0,110.5263157894737,117166
2022-08-02,MTC,13.2128,62.8,375.29668200532814,1638685
2022-08-01,LTRPB,17.55,48.03,173.67521367521368,441110
2022-08-01,HKD,335.5,742.0,121.16244411326377,443772
2022-08-01,QRTEB,4.37,18.23,317.16247139588097,14753863
2022-07-29,MGAM,4.5,11.19,148.66666666666666,15268866
2022-07-29,BCAC,10.07,22.71,125.52135054617676,586499
2022-07-29,HKD,163.4,400.25,144.95104039167686,1456196
2022-07-28,HKD,71.03,180.0,153.4140504012389,2426273
2022-07-22,HKD,19.71,68.0,245.0025367833587,2419227
2022-07-22,AMTD,6.42,13.2,105.60747663551402,1854789
2022-07-22,PGY,62.28,140.52,125.62620423892102,5532440
2022-07-20,PGY,33.0,74.4,125.45454545454547,3196372
2022-07-14,GRRR,149.5,334.3,123.61204013377926,27925
2022-07-12,SMED,2.84,8.44,197.1830985915493,5191693
2022-07-11,KSPN,2.51,6.81,171.31474103585657,45798725
2022-07-06,USEA,0.8,2.9,262.49999999999994,247985
2022-06-23,BHAT,128.0,273.0,113.28125,2137982
2022-06-14,CMRA,1.182,2.65,124.19627749576989,69171720
2022-06-10,RDBXW,0.93,2.2,136.55913978494624,8860102
2022-06-09,PBTS,92.736,268.8,189.85507246376812,1153484
2022-06-07,AUVI,132.5,272.5,105.66037735849056,154790
2022-06-07,AERC,4.3,12.1,181.39534883720933,121238552
2022-05-25,BKSY.WS,0.1403,0.39,177.97576621525303,3289725
2022-05-18,BGXX,23.73,48.08,102.61272650653181,3221052
2022-05-13,PIXY,7920.0,18360.0,131.8181818181818,5015
2022-05-11,AFI,0.1786,0.49,174.35610302351623,151270941
2022-05-02,CETXP,0.4458,1.0447,134.34275459847467,707210
2022-04-27,OST,2525.0,9915.0,292.6732673267327,8585
2022-04-27,ZJZZT,20.0,67.65,238.25000000000003,134400
2022-04-12,GNS,151.1,305.0,101.85307743216414,119637
2022-04-11,VERU,59.9,122.8,105.00834724540901,35143155
2022-04-08,PHIO,95.04,253.8,167.04545454545453,1120146
2022-04-04,NUTX,1567.5,6000.0,282.7751196172249,3815
2022-03-31,THCAW,0.2299,0.5137,123.44497607655505,1941412
2022-03-22,LLL,2.0,4.39,119.49999999999999,92218784
2022-03-21,NRSNW,0.349899,1.15,228.66627226713993,2456487
2022-03-21,NRSN,2.18,6.23,185.7798165137615,166244648
2022-03-07,HUSA,32.8,113.0,244.51219512195124,19976422
2022-03-04,BCEL,1.68,5.2,209.52380952380958,65376631
2022-02-24,CYRN,2.02,4.75,135.14851485148515,26376786
2022-02-17,ANGH,109.6,288.8,163.5036496350365,2039891
2022-02-17,ISPOW,0.877,2.47,181.64196123147093,27380222
2022-02-17,ISPO,283.8,1853.0,552.92459478506,633303
2022-02-17,CPTN,94.7,420.0,343.50580781415,44535
2022-02-11,MDV,25.0,68.0,172.0,46712
2022-02-07,NVCT,3.45,7.95,130.43478260869566,43338702
2022-01-28,KSCP,353.5,814.5,130.4101838755304,578241
2022-01-14,SBEV,79.2,167.2,111.1111111111111,1619473
2022-01-04,AACG,1.25,2.55,103.99999999999999,14934689
2022-01-03,BCSA,4.09,9.85,140.8312958435208,101499
2022-01-03,GNPX,3020.0,7000.0,131.78807947019868,124276
2021-12-20,SOPA,67.65,168.9,149.66740576496673,11213803
2021-12-16,ADGI,6.33,14.18,124.0126382306477,195361433
2021-12-13,SEAC,15.27,34.4,125.27832351015063,4037457
2021-12-07,ENSC,4968.0,11484.0,131.15942028985506,40900
2021-12-06,IMPP,6.0,112.5,1775.0,15995
2021-12-06,ISIG,6.6,15.05,128.03030303030306,84523423
2021-11-24,LGVN,181.297,423.0,133.3188083641759,9995222
2021-11-22,LGVN,87.1,282.0,223.76578645235364,12866443
2021-11-11,NUZE,70.35,185.15,163.18407960199008,3132732
2021-11-09,SOPA,232.5,724.5,211.61290322580646,226945
2021-11-02,CAR,174.3,357.17,104.91681009753297,30496237
2021-10-29,BKKT.WS,8.44,17.67,109.36018957345975,3619875
2021-10-28,MPACW,0.4696,1.2199,159.77427597955707,1242134
2021-10-27,IRNT.WS,2.95,6.58,123.05084745762711,2768417
2021-10-26,IINN,2.35,9.59,308.0851063829787,172909487
2021-10-26,IINNW,0.8,2.85,256.24999999999994,6254406
2021-10-26,BIMI,33.0,110.5,234.84848484848487,4315888
2021-10-25,BKKT.WS,3.4,10.48,208.23529411764707,16621270
2021-10-25,BKKT,346.5,765.0,120.7792207792208,8476148
2021-10-22,MARK,9.1,21.7,138.46153846153845,19848294
2021-10-22,BENEW,0.8,1.86,132.5,29991511
2021-10-21,DWAC,12.73,45.5,257.42340926944223,498782521
2021-10-21,DWACU,14.42,49.08,240.36061026352286,11362086
2021-10-21,DWACW,3.162,11.29,257.05249841872234,94109829
2021-09-08,EFTR,292.5,679.25,132.22222222222223,1444844
2021-09-01,FCUV,41.4667,128.5333,209.96751610328283,6109860
2021-08-30,RNXT,7.36,16.02,117.66304347826086,26497626
2021-08-20,RGC,0.1579,0.5042,219.31602279924,391347522
2021-08-17,VRPX,1652.5,3837.5,132.22390317700453,659756
2021-08-03,CXDC,0.37,0.93,151.35135135135135,45742830
2021-07-23,NAOV,1606.0,5742.0,257.5342465753425,60616
2021-07-20,NURO,32.24,80.32,149.13151364764263,35253479
2021-07-13,AHPI,3.91,9.06,131.7135549872123,211616885
2021-07-12,MDIA,4.2,17.0,304.76190476190476,87468558
2021-07-12,LCAPW,1.02,2.2303,118.65686274509805,7759525
2021-07-09,SGOC,2.4071,9.79,306.7134726434299,125285914
2021-07-08,GGPIW,1.35,2.75,103.7037037037037,3279158
2021-07-08,MITQ,12.0,24.0,100.0,2567931
2021-07-07,NEGG,573.6,1351.4,135.59972105997213,3809358
2021-06-30,CPOP,122.6,303.0,147.14518760195762,357836
2021-06-29,CEREW,8.9,18.0,102.24719101123594,1804817
2021-06-25,CRESW,0.05,0.9,1700.0,717304
2021-06-22,ALFIW,4.95,11.8,138.3838383838384,2115776
2021-06-15,ALFIW,1.0,2.01,100.99999999999997,2479536
2021-06-10,ORPH,5.25,21.0,300.0,7942404
2021-06-01,WPG,2.31,4.74,105.1948051948052,106784306
2021-05-05,NMRD,4.87,11.06,127.1047227926078,58068751
2021-05-03,PRPO,36.8,99.0,169.0217391304348,16673369
2021-04-26,RVPHW,0.4315,0.865601,100.60278099652376,2700711
2021-04-14,SQMr,1.5,3.3,120.0,1353722
2021-04-08,CMMB,109.6,220.0,100.72992700729928,706442
2021-04-06,UTME,11.4,39.0,242.10526315789474,1776683
2021-04-01,ACY,4.2,9.7,130.95238095238093,148749253
2021-03-24,HPR,5.0,10.83,116.6,3322145
2021-03-17,TKAT,5.26,22.6,329.6577946768062,68004750
2021-03-15,TKAT,4.06,8.39,106.65024630541875,8882630
2021-03-15,OCG,23.05,46.5,101.7353579175705,9193912
2021-03-11,RMO.WS,1.14,2.34,105.26315789473684,3050136
2021-03-10,JE,1.15,2.6,126.08695652173915,16675719
2021-03-05,EYES,2.29,5.79,152.83842794759826,739730593
2021-02-26,XTNT,2.01,4.33,115.42288557213934,218827795
2021-02-24,GME,11.175,22.9275,105.1677852348993,332715080
2021-02-16,SCKT,10.19,20.68,102.9440628066732,227105426
2021-02-11,IFMK,1.47,3.3,124.48979591836734,46840420
2021-02-10,ANCN,45.76,127.36,178.32167832167832,2897695
2021-02-09,AUVI,1125.0,2463.75,119.0,946712
2021-02-08,AEZS,118.0,334.0,183.05084745762713,2186522
2021-02-05,UKOMW,0.29,0.6599,127.55172413793106,1526288
2021-02-04,AACG,3.67,14.3,289.64577656675755,315842275
2021-02-03,CLNNW,0.755,2.21,192.71523178807948,2424803
2021-01-28,MARPS,4.01,8.98,123.94014962593518,2616444
2021-01-28,GBR,2.3,25.0,986.9565217391305,95591398
2021-01-28,BRN,1.83,5.7601,214.75956284153006,5644886
2021-01-28,PED,1.4,2.89,106.42857142857144,40868153
2021-01-28,TGC,1.55,4.12,165.80645161290323,45144040
2021-01-27,NAKD,5.265,20.7,293.16239316239313,152835045
2021-01-27,KOSS,17.52,58.0,231.0502283105023,25073496
2021-01-20,OBLN,9.63,24.84,157.94392523364485,148645541
2021-01-19,GRTS,8.8398,22.27,151.9287766691554,72399325
2021-01-12,CPSH,3.22,6.84,112.42236024844718,3778046
2021-01-11,CCIV.WS,1.5,4.0,166.66666666666669,14145470
2021-01-08,APDN,5710.0,11640.0,103.85288966725044,22046
2021-01-08,LMFA,23.4,63.9,173.0769230769231,7826201
2021-01-07,FTFT,115.5,287.5,148.91774891774892,5906969
2021-01-06,AIG.WS,0.09,0.23,155.55555555555557,5672609
2021-01-04,CHEK,14.432,29.0,100.94235033259422,17828571
2021-01-04,JAGX,297675.0,600750.0,101.81405895691611,1029
